ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA,Alcohol_num,Amphet_num,Amyl_num,Benzos_num,Caff_num,Cannabis_num,Choc_num,Coke_num,Crack_num,Ecstasy_num,Heroin_num,Ketamine_num,Legalh_num,LSD_num,Meth_num,Mushrooms_num,Nicotine_num,Semer_num,VSA_num,Cannabis_user,Coke_user,Ecstasy_user,Heroin_user,Meth_user,Nicotine_user,drug_severity_score,risk_category
1708,1.82213,-0.48246,-1.7379,-0.46841,-0.50212,1.7063306195386507,-0.2292310028121693,-1.7629347523899312,-0.0871154526523343,0.8110081035476873,1.3022978319764011,-0.812435675869294,CL4,CL0,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,4,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,23,High
1709,-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,-0.5101838860318426,-2.0069303289812357,1.0371673372625017,1.211169370366708,-0.9362444090937311,-0.30429832420975517,-0.43505776967291376,CL5,CL0,CL0,CL0,CL3,CL5,CL4,CL0,CL0,CL0,CL0,CL4,CL4,CL0,CL2,CL0,CL5,CL0,CL2,5,0,0,0,3,5,4,0,0,0,0,4,4,0,2,0,5,0,2,1,0,0,0,1,1,34,Severe
1710,-0.07854,0.48246,-0.61113,-0.09765,-0.22166,-1.9098715729225866,0.585862528617211,0.26814410680986817,-0.18063705277517667,2.0903436487360345,-0.5335301786980942,1.6586914640258899,CL3,CL4,CL0,CL1,CL3,CL2,CL5,CL1,CL0,CL0,CL0,CL4,CL0,CL2,CL0,CL0,CL3,CL0,CL0,3,4,0,1,3,2,5,1,0,0,0,4,0,2,0,0,3,0,0,1,1,0,0,0,1,28,High
1711,2.59171,-0.48246,0.45468,0.24923,1.90725,0.7711128068029514,0.7053405829585855,-2.133837287998371,0.8254474989892364,-0.9029083658510674,-0.6277518951365447,0.20401889879387672,CL6,CL0,CL1,CL0,CL3,CL2,CL4,CL0,CL3,CL2,CL2,CL0,CL0,CL0,CL0,CL1,CL4,CL0,CL2,6,0,1,0,3,2,4,0,3,2,2,0,0,0,0,1,4,0,2,1,0,1,1,0,1,30,High
1712,1.82213,-0.48246,-1.7379,0.21128,0.126,-0.6730924391780935,-0.6923335681532666,-1.5953508922586457,1.5281032627129902,1.2229045587074296,1.8086485747943135,-0.7002505045249208,CL5,CL1,CL0,CL1,CL5,CL5,CL3,CL0,CL0,CL0,CL0,CL1,CL0,CL3,CL0,CL4,CL4,CL0,CL3,5,1,0,1,5,5,3,0,0,0,0,1,0,3,0,4,4,0,3,1,0,0,0,0,1,35,Severe
1713,1.09449,-0.48246,-0.05921,0.96098,-0.31685,0.5354487950852501,-0.4647198667929127,1.2401404930868394,-0.8675893507753502,1.2283006637440759,-1.604777299156448,-0.1401815887939711,CL3,CL0,CL0,CL0,CL5,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL2,CL0,CL0,3,0,0,0,5,4,4,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,1,21,High
1714,1.82213,-0.48246,-2.43591,-0.57009,1.90725,2.202170466567038,-1.0482290209604836,0.19315905569883116,0.7476722752778516,0.6243538498382896,-0.5348344231642534,-0.5341785195342945,CL6,CL0,CL2,CL1,CL6,CL4,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL5,CL0,CL3,6,0,2,1,6,4,2,0,2,0,0,0,0,0,2,0,5,0,3,1,0,0,0,1,1,33,Severe
1715,1.09449,-0.48246,0.45468,-0.57009,1.90725,-1.5463075791888512,0.8681234727892986,1.4336313443905568,-0.40086143257108786,1.620572086231685,-1.2907678283315116,0.8977263118091192,CL4,CL0,CL0,CL0,CL4,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL1,4,0,0,0,4,5,2,0,0,0,0,0,0,0,0,3,4,0,1,1,0,0,0,0,1,23,High
1716,1.82213,0.48246,1.98437,0.96098,0.126,-0.7966208798123241,-0.36586628069437727,1.119010768352883,-2.215235750425496,-0.19623490861274198,-1.812535434251061,-0.560838737250439,CL3,CL0,CL2,CL1,CL5,CL3,CL4,CL0,CL6,CL0,CL2,CL1,CL0,CL0,CL0,CL1,CL4,CL0,CL0,3,0,2,1,5,3,4,0,6,0,2,1,0,0,0,1,4,0,0,1,0,0,1,0,1,32,Severe
1717,1.82213,-0.48246,-0.61113,0.96098,-0.31685,-0.19447959354844913,-0.14930466732200925,-1.15052070397326,0.476375837817217,0.12826744021934217,1.3052869451709375,0.04413444886487444,CL4,CL0,CL0,CL0,CL5,CL2,CL6,CL0,CL1,CL0,CL4,CL1,CL0,CL0,CL0,CL4,CL5,CL0,CL4,4,0,0,0,5,2,6,0,1,0,4,1,0,0,0,4,5,0,4,1,0,0,1,0,1,36,Severe
1718,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,1.291678361358942,0.6292641163439292,0.8819680656685556,0.5994410354027534,0.22442652782080005,-0.02712810423388632,-0.6625186821293535,CL4,CL0,CL0,CL0,CL3,CL5,CL4,CL0,CL2,CL3,CL0,CL3,CL0,CL1,CL0,CL0,CL3,CL0,CL0,4,0,0,0,3,5,4,0,2,3,0,3,0,1,0,0,3,0,0,1,0,1,0,0,1,28,High
1719,-0.07854,0.48246,-1.22751,-0.46841,-0.50212,2.3955193118893208,0.3269740534294587,0.5628510660967102,-1.5492426984289036,0.5901203692210223,-1.16084456899877,2.2015888108793775,CL4,CL2,CL0,CL0,CL4,CL2,CL5,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL4,CL0,CL0,4,2,0,0,4,2,5,0,0,0,0,3,0,0,0,0,4,0,0,1,0,0,0,0,1,24,High
1720,1.82213,0.48246,-1.43719,0.21128,0.126,0.24708518709962754,0.5632811347670267,-1.9617209542629601,-0.45392921547102894,-1.8189666777081364,0.8290888524144562,0.629218965556764,CL5,CL0,CL0,CL2,CL4,CL1,CL2,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,5,0,0,2,4,1,2,0,0,0,2,0,0,0,0,0,5,0,0,1,0,0,1,0,1,21,High
1721,2.59171,-0.48246,1.98437,-0.46841,-0.50212,-1.6322227407245196,0.17483730603549721,-1.3619783292285363,-0.6230051569984238,-0.10613652470252924,-0.40068400063983745,0.589594329238791,CL3,CL0,CL4,CL0,CL5,CL3,CL4,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0,CL0,CL3,CL0,CL0,3,0,4,0,5,3,4,0,0,1,0,1,1,0,0,0,3,0,0,1,0,1,0,0,1,25,High
1722,1.82213,-0.48246,-0.61113,0.24923,0.1144,-0.3455213742512229,0.19711833512270038,2.2991272770345454,0.8099877460973516,0.8582360484879797,-0.6465667799111339,0.6978273904023603,CL6,CL0,CL0,CL5,CL4,CL3,CL5,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL5,CL3,CL5,CL0,CL1,6,0,0,5,4,3,5,0,0,5,0,0,0,0,5,3,5,0,1,1,0,1,0,1,1,42,Severe
1723,0.49788,-0.48246,1.16365,-0.09765,1.90725,-0.7748634862379843,0.1876378543642535,-0.9276402379337387,-1.549191433596769,-0.3719157608230296,0.5753812651838554,-0.39462019366723455,CL5,CL0,CL0,CL0,CL5,CL3,CL0,CL0,CL1,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL4,CL0,CL0,5,0,0,0,5,3,0,0,1,0,0,3,0,0,0,0,4,0,0,1,0,0,0,0,1,21,High
1724,-0.07854,-0.48246,1.98437,0.96098,-0.50212,0.7215854776857895,0.4529157593490103,0.41152111633310146,0.10675880427533697,1.9595764925613313,-0.42218871238912853,1.521268103873755,CL5,CL0,CL0,CL0,CL3,CL5,CL1,CL2,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL3,CL2,CL0,CL0,5,0,0,0,3,5,1,2,0,3,0,0,0,0,0,3,2,0,0,1,1,1,0,0,1,24,High
1725,0.49788,-0.48246,-0.61113,0.21128,0.1144,0.37688470329893287,0.5015070917140133,-0.19065074818788855,-2.2863287539429096,0.1280312169445326,-0.9627760316113136,-0.06768120062793911,CL0,CL0,CL0,CL0,CL3,CL6,CL5,CL0,CL0,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,3,6,5,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,17,High
1726,-0.07854,-0.48246,1.98437,0.96098,0.1144,-1.041813368004598,-1.2247079607460514,0.18372395187767115,0.3795097827753808,0.514521707658901,0.6954023198502433,1.772805465920266,CL4,CL0,CL2,CL0,CL5,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL2,CL2,CL6,CL0,CL5,CL0,CL3,4,0,2,0,5,2,4,0,0,0,0,0,2,2,6,0,5,0,3,1,0,0,0,1,1,35,Severe
1727,0.49788,0.48246,-1.7379,-0.46841,-0.22166,-0.8334854242471311,-0.5971942512852318,-0.12449806810625247,0.12512896420048425,1.5509963554117578,-0.14136919003578122,-0.3248044280466269,CL5,CL0,CL3,CL1,CL3,CL5,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,CL0,CL0,5,0,3,1,3,5,4,1,0,0,0,0,0,0,4,0,3,0,0,1,1,0,0,1,1,29,High
1728,1.82213,-0.48246,1.98437,-0.28519,0.126,-0.3600572225743383,-0.20335826350199554,0.9651872929431821,-0.5109606079931348,0.12943293725488883,0.7464050529836872,0.7154803840908178,CL5,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,5,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,19,High
1729,1.82213,0.48246,-1.22751,0.24923,-0.22166,-0.2393583100627496,0.45181825649554924,0.9389908443529246,1.428297225490979,1.5346565286851959,-0.40282259854346725,0.16682229286735548,CL6,CL4,CL0,CL0,CL3,CL2,CL6,CL1,CL3,CL0,CL0,CL4,CL0,CL0,CL5,CL2,CL2,CL0,CL0,6,4,0,0,3,2,6,1,3,0,0,4,0,0,5,2,2,0,0,1,1,0,0,1,1,38,Severe
1730,-0.95197,-0.48246,-0.05921,-0.09765,1.90725,-0.04218891616957776,1.5974233628262424,0.11792456757427858,-2.2863287539429096,0.5831461706086162,1.0190231174460738,0.2676451782535008,CL6,CL5,CL0,CL0,CL1,CL4,CL5,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL4,CL0,CL1,6,5,0,0,1,4,5,0,0,0,2,0,0,0,1,0,4,0,1,1,0,0,1,1,1,29,High
1731,2.59171,0.48246,-0.05921,0.24923,0.126,0.04887321519441653,-0.813223031633301,-0.9044730436030222,-0.018154926591744922,0.5850807755641307,0.014029941727769285,-1.6700176138861327,CL4,CL1,CL0,CL0,CL5,CL6,CL5,CL0,CL0,CL4,CL2,CL0,CL2,CL3,CL6,CL1,CL1,CL0,CL0,4,1,0,0,5,6,5,0,0,4,2,0,2,3,6,1,1,0,0,1,0,1,1,1,1,40,Severe
1732,0.49788,0.48246,-0.05921,-0.28519,1.90725,1.2348505377345378,0.878651675380188,-0.5687888409488123,1.1975985586161837,-0.8891611631610785,1.0593643066013578,-0.983199976901041,CL5,CL5,CL0,CL0,CL5,CL6,CL3,CL0,CL1,CL0,CL0,CL0,CL1,CL1,CL1,CL0,CL5,CL0,CL0,5,5,0,0,5,6,3,0,1,0,0,0,1,1,1,0,5,0,0,1,0,0,0,1,1,33,Severe
1733,1.09449,0.48246,-1.7379,-0.09765,-0.22166,-0.3962110120214403,-0.5689465122804294,-1.57591969680431,0.12880857912740826,1.1064602028144823,1.026650427929272,1.509955195663173,CL0,CL0,CL0,CL0,CL4,CL2,CL2,CL4,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL1,0,0,0,0,4,2,2,4,0,2,0,0,0,0,0,0,5,0,1,1,1,1,0,0,1,20,High
1734,-0.95197,-0.48246,0.45468,-0.28519,-0.31685,-0.5435668402465832,1.3705168356446544,-0.33442930175952745,1.3660661476625513,-0.6063906894727549,1.2362517455768374,-1.2888190417818395,CL3,CL6,CL1,CL0,CL5,CL3,CL6,CL0,CL1,CL1,CL1,CL4,CL3,CL0,CL1,CL0,CL6,CL0,CL0,3,6,1,0,5,3,6,0,1,1,1,4,3,0,1,0,6,0,0,1,0,1,1,1,1,41,Severe
1735,0.49788,0.48246,-0.05921,0.24923,0.1144,-1.3387740208898824,1.9123439317969537,-1.7664252004439196,-0.45057346158531253,-0.18638426467569746,0.06828724872559469,0.8920304683231263,CL2,CL0,CL0,CL0,CL3,CL6,CL4,CL4,CL2,CL0,CL2,CL0,CL0,CL4,CL1,CL1,CL4,CL0,CL4,2,0,0,0,3,6,4,4,2,0,2,0,0,4,1,1,4,0,4,1,1,0,1,1,1,37,Severe
1736,0.49788,-0.48246,-2.43591,-0.46841,1.90725,-0.22385923261752505,-1.748013693628663,0.21884719971240618,-0.16716050704993318,1.2591984473360178,0.38272021046471283,2.2015888108793775,CL5,CL0,CL0,CL1,CL3,CL2,CL4,CL0,CL3,CL3,CL0,CL5,CL0,CL0,CL0,CL2,CL2,CL0,CL0,5,0,0,1,3,2,4,0,3,3,0,5,0,0,0,2,2,0,0,1,0,1,0,0,1,30,High
1737,-0.95197,0.48246,-1.7379,-0.57009,0.126,0.25619624619304904,-0.3263335657073688,0.29599822865783615,1.2332569317199873,-0.3667412730793706,-0.23072614913617365,0.5530107131506713,CL6,CL0,CL0,CL0,CL5,CL5,CL3,CL6,CL0,CL1,CL0,CL0,CL0,CL0,CL1,CL1,CL5,CL0,CL1,6,0,0,0,5,5,3,6,0,1,0,0,0,0,1,1,5,0,1,1,1,1,0,1,1,34,Severe
1738,1.82213,-0.48246,0.45468,0.24923,0.126,-1.724096361593179,-2.253356855725532,1.0052519616519302,0.8945537405250289,0.3477894796082186,-0.8977044087555,2.1267478621112574,CL3,CL4,CL1,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL3,CL0,CL1,3,4,1,0,4,0,5,0,0,0,0,5,0,0,0,0,3,0,1,0,0,0,0,0,1,26,High
1739,0.49788,-0.48246,-2.43591,0.24923,1.90725,-0.34242859339457243,-1.6898360245591053,-1.2200857932478315,2.3992533081567524,-0.05387237918694975,2.003297233481918,0.692112719523347,CL3,CL0,CL0,CL0,CL2,CL4,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,3,0,0,0,2,4,0,0,0,2,0,0,0,0,6,0,5,0,0,1,0,1,0,1,1,22,High
1740,1.82213,-0.48246,-2.43591,0.24923,0.126,1.1602941299200435,-1.6275252402537044,-1.1521953010845423,0.10281678725419531,-0.01899886727647736,-0.7521047940965343,0.2628573019993541,CL6,CL0,CL0,CL0,CL5,CL4,CL3,CL1,CL1,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL0,6,0,0,0,5,4,3,1,1,0,0,0,0,3,0,0,6,0,0,1,1,0,0,0,1,29,High
1741,-0.95197,-0.48246,-2.43591,0.21128,0.1144,0.6483060427012107,0.6240659748112869,1.524701368522924,0.20024642593920713,-0.14945988525163748,0.9048675092247521,0.37464516691404465,CL4,CL6,CL0,CL0,CL3,CL4,CL2,CL2,CL0,CL0,CL0,CL0,CL1,CL2,CL0,CL1,CL2,CL0,CL0,4,6,0,0,3,4,2,2,0,0,0,0,1,2,0,1,2,0,0,1,1,0,0,0,1,27,High
1742,1.82213,-0.48246,1.16365,-0.28519,-0.31685,0.3734331727607925,0.4369836443271035,-1.3687304629518329,-0.46140007502369396,-1.0361764017757955,0.7258123344200709,-0.17737775982940704,CL4,CL0,CL0,CL0,CL3,CL5,CL5,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL4,CL0,CL1,CL0,CL0,4,0,0,0,3,5,5,0,0,0,1,0,0,0,4,0,1,0,0,1,0,0,1,1,1,23,High
1743,-0.07854,-0.48246,-1.22751,-0.28519,0.1144,0.6212122989745048,0.8012444546610487,2.051216219019007,-0.20405378712317782,0.5451431666800791,0.18105296854405653,-0.20810873404865554,CL4,CL0,CL0,CL2,CL0,CL1,CL5,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL1,CL5,CL0,CL0,4,0,0,2,0,1,5,0,0,2,0,0,0,0,0,1,5,0,0,1,0,1,0,0,1,20,High
1744,1.09449,0.48246,-1.22751,0.96098,0.126,-0.5737042698896249,0.6079165183749211,-0.9238971165206752,1.0780655633926064,0.6341218012418149,-0.15498860228756406,-0.5251608184668627,CL4,CL0,CL6,CL0,CL6,CL3,CL4,CL0,CL0,CL1,CL0,CL0,CL1,CL0,CL0,CL0,CL5,CL0,CL2,4,0,6,0,6,3,4,0,0,1,0,0,1,0,0,0,5,0,2,1,0,1,0,0,1,32,Severe
1745,0.49788,0.48246,-1.7379,-0.28519,1.90725,-0.706919785905962,0.4850648214662459,-0.9169082960802409,-0.00026537157730576665,-0.5819874128655903,-0.1450424301298643,0.42319750785850924,CL6,CL2,CL1,CL0,CL4,CL4,CL0,CL0,CL3,CL0,CL4,CL0,CL1,CL1,CL0,CL0,CL4,CL0,CL0,6,2,1,0,4,4,0,0,3,0,4,0,1,1,0,0,4,0,0,1,0,0,1,0,1,30,High
1746,2.59171,0.48246,-2.43591,0.96098,-0.22166,1.2719087807381573,0.1118570513446818,0.8428098457137418,-0.8072914936139879,-0.44228867796443744,-0.6570794376904858,2.2003851619066626,CL3,CL5,CL0,CL0,CL2,CL2,CL5,CL2,CL0,CL0,CL0,CL4,CL0,CL1,CL1,CL2,CL5,CL0,CL1,3,5,0,0,2,2,5,2,0,0,0,4,0,1,1,2,5,0,1,1,1,0,0,1,1,33,Severe
1747,1.09449,-0.48246,1.98437,0.21128,0.126,0.8286393794248759,-0.1308803053453823,0.5493915286977298,-0.3760518153977747,0.9129912372175907,0.09444181951723862,1.4244726287654979,CL2,CL4,CL2,CL0,CL5,CL1,CL6,CL0,CL3,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL6,CL0,CL0,2,4,2,0,5,1,6,0,3,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,1,30,High
1748,1.82213,0.48246,0.45468,-0.46841,0.126,-0.746273021631104,1.0195977320447756,1.6415368145945028,-0.09032858524882625,-0.26378773168374614,-1.181386393400547,0.2048751564587057,CL2,CL0,CL0,CL1,CL5,CL2,CL3,CL0,CL0,CL0,CL2,CL4,CL0,CL1,CL3,CL0,CL4,CL0,CL1,2,0,0,1,5,2,3,0,0,0,2,4,0,1,3,0,4,0,1,1,0,0,1,1,1,28,High
1749,0.49788,0.48246,-1.22751,0.96098,0.126,-1.8787239596779863,0.012277889024038651,-1.8913041522302134,-0.7425112686281092,0.0925971485512682,0.7472525563756606,0.6142096941570921,CL0,CL0,CL1,CL0,CL4,CL3,CL5,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL4,CL1,CL4,CL0,CL0,0,0,1,0,4,3,5,1,0,0,0,1,0,0,4,1,4,0,0,1,1,0,0,1,1,24,High
1750,1.82213,0.48246,-0.05921,0.24923,0.126,-0.7255155484803173,0.5251789815885975,0.5336354278050836,-0.45795914315623126,-0.8815972405858491,-0.2285379813317041,-0.08539366061298748,CL4,CL0,CL0,CL1,CL0,CL6,CL6,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,4,0,0,1,0,6,6,0,0,5,0,0,0,0,0,0,4,0,3,1,0,1,0,0,1,29,High
1751,-0.07854,0.48246,-1.7379,-0.46841,1.90725,0.5435342274659133,-2.253356855725532,-0.045973554303480796,-0.9997942950310515,-0.06347271172356451,-0.9620210412154498,1.421460382726781,CL6,CL0,CL0,CL0,CL3,CL4,CL3,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,6,0,0,0,3,4,3,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,22,High
1752,-0.95197,-0.48246,0.45468,-0.57009,-0.22166,-0.6582601427232297,-1.17506908085908,-1.0767280544339592,-0.4226048015905454,-0.8761786788055383,-1.2764413352958714,-1.632297921343668,CL5,CL0,CL0,CL2,CL3,CL4,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL4,CL0,CL0,5,0,0,2,3,4,2,0,2,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,1,23,High
1753,0.49788,0.48246,-1.7379,0.21128,-0.22166,0.33006781080051556,0.9802242536452651,1.881472893001078,1.166209150974848,-0.6049757567054451,-0.1319007827778658,1.9305930776938625,CL6,CL0,CL0,CL0,CL4,CL5,CL6,CL1,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL4,CL4,CL0,CL0,6,0,0,0,4,5,6,1,0,0,0,1,1,0,0,4,4,0,0,1,1,0,0,0,1,32,Severe
1754,-0.07854,-0.48246,1.16365,-0.28519,-0.50212,1.4197705538988987,-0.6684349334331847,0.23534979888309068,0.04838939523229088,-0.7641808316734657,-0.09711699946642763,-0.5452481891855308,CL6,CL2,CL0,CL0,CL4,CL4,CL1,CL0,CL0,CL3,CL0,CL2,CL0,CL0,CL0,CL1,CL4,CL0,CL0,6,2,0,0,4,4,1,0,0,3,0,2,0,0,0,1,4,0,0,1,0,1,0,0,1,27,High
1755,-0.07854,-0.48246,1.16365,0.96098,0.126,-0.09302707779307455,-1.3953575178324074,-0.06284910737257522,2.4075949316354026,0.8632836256656259,-0.5180641706390695,-0.3840492417277196,CL4,CL4,CL0,CL0,CL3,CL4,CL3,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,4,4,0,0,3,4,3,0,0,2,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,23,High
1756,0.49788,-0.48246,-2.43591,0.24923,0.126,0.2339601529848788,0.64129233148137,0.4540062255938506,-0.7638653929908276,-1.3295874165654533,0.5024040902838255,-1.2227220373667493,CL4,CL0,CL0,CL1,CL4,CL3,CL5,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL1,CL2,CL6,CL0,CL0,4,0,0,1,4,3,5,2,0,0,2,0,0,0,1,2,6,0,0,1,1,0,1,1,1,30,High
1757,1.82213,0.48246,1.16365,-0.09765,-0.50212,0.684903856499566,0.0013343252784288457,-1.7283542671127647,0.48549449533883066,0.2666816777961678,0.3484424710564096,0.15475130576840912,CL4,CL0,CL0,CL3,CL4,CL3,CL4,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,4,0,0,3,4,3,4,0,0,0,3,0,0,0,6,0,5,0,0,1,0,0,1,1,1,32,Severe
1758,2.59171,0.48246,-1.7379,-0.57009,-0.22166,-1.0820842583275359,-0.40693917131358454,-1.2486060254210265,0.22220582358138394,-0.22312443781900512,0.05677333078079489,-0.6808625909549292,CL2,CL0,CL1,CL0,CL6,CL1,CL4,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL4,2,0,1,0,6,1,4,0,0,5,0,0,0,0,0,1,1,0,4,1,0,1,0,0,1,25,High
1759,-0.07854,0.48246,-0.05921,-0.09765,-1.10702,-0.7730492250120511,1.5091109687410915,-0.3326211568709526,0.6504395122340233,1.3962624931381344,-0.9259613005146851,1.1634860795061002,CL4,CL0,CL0,CL2,CL4,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,4,0,0,2,4,5,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,23,High
1760,1.09449,0.48246,-2.43591,-0.46841,0.1144,0.7261611599035471,1.3374341079154177,0.3164016807942852,-0.606069191990721,0.7794699845798233,-0.7400140491692955,0.6751315383178106,CL4,CL0,CL0,CL1,CL4,CL5,CL4,CL2,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,4,0,0,1,4,5,4,2,0,4,0,0,0,0,0,0,6,0,0,1,1,1,0,0,1,30,High
1761,-0.07854,-0.48246,-0.61113,-0.28519,-1.10702,0.03696752054910817,-0.18783719961506878,1.2746343700449096,-0.3684651709341949,-1.239966118605837,-1.396590225127852,-0.693652343124928,CL4,CL0,CL0,CL0,CL5,CL4,CL3,CL1,CL3,CL5,CL0,CL2,CL6,CL1,CL2,CL3,CL3,CL0,CL1,4,0,0,0,5,4,3,1,3,5,0,2,6,1,2,3,3,0,1,1,1,1,0,1,1,43,Severe
1762,2.59171,-0.48246,0.45468,-0.09765,-0.22166,0.12175861030942946,0.7223753048192962,-0.8849212291990538,0.40725578154748737,-0.5605228065391352,-0.19137022185417518,-0.8769522710584254,CL4,CL4,CL0,CL0,CL3,CL3,CL3,CL0,CL0,CL0,CL2,CL2,CL3,CL0,CL0,CL3,CL4,CL0,CL0,4,4,0,0,3,3,3,0,0,0,2,2,3,0,0,3,4,0,0,1,0,0,1,0,1,31,Severe
1763,1.82213,-0.48246,-2.43591,-0.46841,-0.31685,0.033285827857349376,-2.238703812238559,-1.1132913196646945,-0.5046692564043942,-0.013913073029554785,0.5607418070181828,-0.6419729555777898,CL3,CL0,CL0,CL0,CL3,CL4,CL4,CL0,CL0,CL4,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,3,0,0,0,3,4,4,0,0,4,2,0,0,0,0,0,2,0,0,1,0,1,1,0,1,22,High
1764,1.82213,-0.48246,-1.7379,0.21128,0.126,0.9782939689619577,1.0933590328972784,0.5014263667535063,-1.7734693996764814,-0.5607261196539477,-1.2110685367744203,-0.9456506512733374,CL4,CL0,CL1,CL2,CL5,CL4,CL5,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL3,CL0,CL0,4,0,1,2,5,4,5,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,1,28,High
1765,1.09449,-0.48246,0.45468,-0.46841,-1.10702,0.4357126404496749,-1.0865865087360398,-0.13589801036552693,1.310451555043439,0.9082733326208107,-0.5611595488182967,-0.27954896714944677,CL3,CL1,CL0,CL0,CL4,CL3,CL6,CL0,CL1,CL0,CL0,CL2,CL0,CL0,CL0,CL3,CL5,CL0,CL0,3,1,0,0,4,3,6,0,1,0,0,2,0,0,0,3,5,0,0,1,0,0,0,0,1,28,High
1766,-0.07854,-0.48246,-0.05921,-0.57009,1.90725,0.4488200910708117,-1.452141935416829,-1.9212743980566143,0.8880950643232843,0.1699419245518953,-0.052898254373831735,-0.8407190759745088,CL2,CL1,CL2,CL0,CL4,CL3,CL4,CL3,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL4,CL0,CL0,2,1,2,0,4,3,4,3,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,1,24,High
1767,1.82213,-0.48246,-1.43719,-0.46841,1.90725,1.2221981575557725,-1.7852650478415524,-0.9183754733828362,-0.41713730096977136,-0.19334594971272004,0.5592436916184337,1.1682709194506562,CL4,CL0,CL3,CL2,CL5,CL5,CL1,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL3,4,0,3,2,5,5,1,0,0,0,2,0,0,0,0,0,5,0,3,1,0,0,1,0,1,30,High
